 NM
 VELO
 MMASS
   911.517799999996     
 LFAKTOR
  0.5
 RFAKTOR
  1.0
 WIDTH
  0.20
 SHIFT
  0.00
 DATXY
   1    2.2088     0.822161     0.016296   -59.324252    -2.570081
   2    2.4067     0.152572     0.002011   -46.129467    -4.460180
   3    3.1677     0.004649     0.001244    24.401612    -2.043708
   4    3.5253     0.012473     0.001598    69.611184     4.248769
   5    3.6176     0.000331     0.005946    -1.812241     1.777270
   6    3.8021     0.013205     0.001881    38.790562     4.281889
   7    3.8435     0.279015     0.011699   151.656637     4.801601
   8    3.9703     0.065211     0.005581  -173.316086   -29.603103
   9    4.1040     0.460374     0.036937  -345.216933    31.233641
  10    4.1651     0.452838     0.035372   452.526208    -8.459659
  11    4.2370     0.085266     0.004787    34.631418    11.989664
  12    4.3566     0.019097     0.000661    14.941210    -2.363213
  13    4.3876     0.008102     0.001260    72.563376    13.683206
  14    4.5459     0.007982     0.006280   -22.720152    35.407676
  15    4.5981     0.888510     0.134824  -661.500877   -21.523722
  16    4.6787     0.131006     0.049517   906.146314   -23.501449
  17    4.9374     0.578156     0.049360   380.670057    61.588102
  18    5.0329     0.802964     0.050095   238.569809     1.523742
  19    5.2649     1.687998     0.252985  -282.584223   -24.942981
  20    5.4025     0.394512     0.008923    54.208916   -10.090725
  21    5.4222     0.065154     0.007635     1.502135    -1.176984
  22    5.5790     0.044861     0.018754  -456.234435     0.309432
  23    5.6775     0.068994     0.007505   373.669686     9.584447
  24    5.6955     0.123103     0.025646   505.059726     6.763939
  25    5.6986     0.334751     0.040613  -370.426430   -28.241007
  26    5.7490     0.071099     0.005845   -85.175028     6.362107
  27    5.7705     0.010266     0.004323  -113.416298     5.509546
  28    5.7838     0.068655     0.014128  -221.518602   -29.309815
  29    5.8402     0.017128     0.010294    21.355119    -8.055098
  30    5.8719     0.035596     0.030609  -660.373145    37.465426
  31    5.9264     0.009001     0.003005     1.076439   -11.479106
  32    5.9530     0.032922     0.001739   -53.131445    -6.409460
  33    5.9604     0.064370     0.016474   101.739770   -22.196655
  34    5.9807     0.027818     0.008301   -51.352838   -11.144175
  35    6.0224     0.003761     0.007089    19.368404    13.688165
  36    6.0493     0.003893     0.001295     3.709189     4.703321
  37    6.0748     0.032620     0.017033   -29.810914    17.966880
  38    6.1913     0.022467     0.003650   110.453244     6.716883
  39    6.2452     0.038058     0.000539   -30.366736     1.008980
  40    6.2541     0.000312     0.000271    -2.940299     0.115640
  41    6.2757     0.126035     0.018220   -39.806742    -5.012929
  42    6.3316     0.000536     0.009504   -14.630268    -6.492054
  43    6.3537     0.082006     0.005352     3.290934    -9.033353
  44    6.3844     0.015551     0.002990  -118.672909   -11.838317
  45    6.4486     0.008227     0.004001    68.187603     1.754686
  46    6.4495     0.007084     0.016841    13.458707     2.222010
  47    6.5071     0.001434     0.003692    35.810239    -5.979039
  48    6.5273     0.018211     0.002978   -17.466125    13.359826
  49    6.5405     0.013710     0.004339    32.482558    -1.250785
  50    6.5770     0.000753     0.002444    -3.898085    -5.045712
  51    6.6077     0.001669     0.005775     4.557491     8.328305
  52    6.6336     0.012923     0.022242    13.129546    -3.492078
  53    6.6406     0.002795     0.010677    18.778292     2.251457
  54    6.7032     0.007974     0.009879     0.221991     1.039399
  55    6.7313     0.012271     0.007438  -119.850489    -3.325473
  56    6.7741     0.003365     0.014840     2.854444     5.341229
  57    6.7958     0.002396     0.000064    -2.981456    -1.144131
  58    6.8088     0.003118     0.000184    -0.667991     0.404996
  59    6.8400     0.004811     0.004087    16.781956     0.998121
  60    6.8714     0.016019     0.004454  -168.962181    -2.388380
  61    6.9086     0.000902     0.002880    39.474571    -0.281385
  62    6.9149     0.006446     0.002837   -15.887967    -2.212736
  63    6.9542     0.018374     0.003461   -33.957449    -1.997475
  64    6.9666     0.001823     0.000542    13.672265     0.194517
  65    6.9846     0.001557     0.005107    50.635113    -3.989691
