 NM
 VELO
 MMASS
   911.517799999996     
 LFAKTOR
  0.5
 RFAKTOR
  1.0
 WIDTH
  0.20
 SHIFT
  0.00
 DATXY
   1    2.3021     0.687640     0.006591  -847.046251    -5.295920
   2    2.3457     0.245681     0.003670   997.148927     2.780291
   3    3.1236     0.013205     0.003079    63.448252   -13.132227
   4    3.2956     0.006587     0.000144   -15.880417    -6.282111
   5    3.6192     0.006957     0.020552  -112.328930    13.812445
   6    3.6381     0.009407     0.012638    47.061921   -18.992767
   7    3.7582     0.007389     0.005625    84.251672     4.100084
   8    4.0642     0.183682     0.027141  -230.664948    10.920628
   9    4.1680     0.064693     0.009821  -275.030009    15.587479
  10    4.2307     0.280772     0.023241    33.482909   -84.698505
  11    4.3418     0.354386     0.015602   188.159844    38.364174
  12    4.3758     0.446401     0.034069  -380.150213   -22.264356
  13    4.5322     0.267049     0.017432  -539.892620   -29.281548
  14    4.5753     0.654798     0.063693  -149.398981    39.769492
  15    4.6231     0.153619     0.009865    94.394995    12.384703
  16    4.8166     0.293683     0.017309  -418.370225    18.050630
  17    5.1129     0.520706     0.031058   -55.701104    21.378287
  18    5.1521     0.344366     0.028267  -430.684360     9.809017
  19    5.1894     0.281950     0.025135  -282.604775     8.645192
  20    5.2980     0.014232     0.001392    55.297987    -1.187328
  21    5.3202     0.087276     0.018582   109.608058    21.219126
  22    5.3752     0.521973     0.052030  1017.937039   -31.456868
  23    5.4235     0.016438     0.004812     6.884395     5.873416
  24    5.4325     0.154823     0.056052  -429.155282   -53.200293
  25    5.4838     0.693826     0.123809  1664.550972    -3.402039
  26    5.5251     0.020830     0.005618    17.107878    12.934993
  27    5.5376     0.120802     0.044003   280.746435    16.019877
  28    5.6274     0.094206     0.023259  -301.329038    18.101196
  29    5.6570     0.076820     0.008524   204.274434   -12.839519
  30    5.6832     0.129424     0.027826   878.796564   -25.278372
  31    5.8551     0.008170     0.010808  -116.065633   -18.258044
  32    5.8605     0.025332     0.015238   216.376503     8.365746
  33    5.8867     0.076065     0.005177   162.507612    -5.862154
  34    5.9124     0.046288     0.008370    22.156890     4.258997
  35    5.9763     0.175814     0.040452  -938.454386    -7.622107
  36    6.0224     0.384409     0.062665    88.046413    22.788204
  37    6.0702     0.006457     0.003785   -83.340009    11.230527
  38    6.1056     0.016300     0.001081    -0.013885    -1.709275
  39    6.1316     0.100035     0.010406   402.908973    -3.266251
  40    6.1490     0.078596     0.016957    20.857215     3.089614
  41    6.1835     0.193694     0.056328   -64.354836    45.168075
  42    6.2178     0.023574     0.003276    54.433471    -1.900129
  43    6.2609     0.018892     0.004375   -12.383160   -13.465121
  44    6.3269     0.056845     0.013112  -314.096141    10.396683
  45    6.3794     0.010487     0.007659   263.972834     0.349115
  46    6.4422     0.004513     0.004334   -47.656532    11.648574
  47    6.4595     0.016013     0.003722    67.757692     9.810881
  48    6.4782     0.047972     0.027959  -205.644321    20.280905
  49    6.5403     0.029963     0.011612    25.699543     5.474057
  50    6.6104     0.015514     0.006455    51.756119     6.243815
  51    6.6391     0.004323     0.001513    -5.711668    -4.013058
  52    6.7014     0.009291     0.011043  -303.902761     1.836829
  53    6.7301     0.007686     0.003316    87.591711   -14.247956
  54    6.7457     0.002032     0.005028    54.645871    -1.350638
  55    6.7841     0.002563     0.004025   -35.983883    -6.492957
  56    6.8117     0.015850     0.004831   124.104537     7.614900
  57    6.8444     0.003800     0.000660   -21.266382    -1.343174
  58    6.8757     0.010787     0.003617   -97.059147     3.280713
  59    6.8905     0.004150     0.003924   -22.668434    -3.974970
  60    6.9072     0.002634     0.005410    56.873823    -1.746114
  61    6.9205     0.012473     0.006313   138.996858   -17.318277
  62    6.9555     0.022242     0.005656    -3.042986    -0.058970
  63    6.9616     0.015229     0.007927     0.847949     9.888784
  64    6.9965     0.020214     0.005616    10.829752    -7.360793
