 NM
 VELO
 MMASS
   911.517799999996     
 LFAKTOR
  0.5
 RFAKTOR
  1.0
 WIDTH
  0.20
 SHIFT
  0.00
 DATXY
   1    2.1429     0.620691     0.016453 -3125.315763     6.496722
   2    2.3112     0.234792     0.000474   361.153227     3.239792
   3    3.2552     0.007454     0.003412   111.279598    25.713069
   4    3.5804     0.019401     0.012043  -395.309744     6.877346
   5    3.6011     0.030124     0.001732    27.184465   -11.713150
   6    3.6956     0.015956     0.002504   -68.407418    19.020844
   7    3.8998     0.128436     0.002516   172.312616   -16.821698
   8    3.9773     0.359080     0.044495 -1521.906573   -27.411008
   9    4.0545     0.285019     0.028527   588.332731     2.118639
  10    4.0971     0.195661     0.032119  1450.805001    -1.973651
  11    4.2012     0.734596     0.066423 -2255.382851    -4.010475
  12    4.2989     0.023261     0.003464    54.701660    19.747961
  13    4.3888     0.041949     0.006196  -189.393037    45.333954
  14    4.4728     0.004299     0.002060    12.120959    17.195803
  15    4.6134     0.175643     0.016389   359.098460   -11.073341
  16    4.6397     1.127812     0.121366 -3431.076399     0.590538
  17    4.8875     0.725137     0.034392 -1951.475529   -27.866603
  18    4.9409     0.229234     0.036675  1377.331202    25.613120
  19    5.1512     1.207346     0.189784  4595.138025  -112.841505
  20    5.2104     0.156971     0.020620   -52.894643    -8.657809
  21    5.2791     0.111361     0.002232   464.515088     6.608814
  22    5.3546     0.009710     0.005153   208.416769    -9.072282
  23    5.4001     0.117214     0.011035  -348.719944     1.329416
  24    5.4604     0.005866     0.000566     3.728738     0.077118
  25    5.5152     0.030456     0.003633  -152.296586     5.016374
  26    5.5577     0.177828     0.023095    12.679890    21.398147
  27    5.6123     0.235240     0.012215   553.288433    -3.872448
  28    5.6743     0.038509     0.002714   -70.653357    -3.904896
  29    5.7599     0.091723     0.024507    11.877617    -9.252324
  30    5.7804     0.043652     0.010484  -297.835245     1.375146
  31    5.7961     0.037747     0.001390   282.977059    -4.947470
  32    5.8198     0.096091     0.020655   790.485367    10.042231
  33    5.8714     0.000577     0.001852     0.097228     9.122088
  34    5.9194     0.000268     0.000079    -1.384500    -0.429596
  35    5.9392     0.004193     0.002187    47.180155     1.204833
  36    5.9903     0.033990     0.015098  -497.145621   -35.857470
  37    6.0123     0.018299     0.006989    22.417609     3.066730
  38    6.0446     0.018101     0.009724   368.138000    -5.498904
  39    6.0664     0.090032     0.026244 -1193.061489    -2.257637
  40    6.0859     0.005017     0.002959   -53.152248     7.071449
  41    6.1538     0.045595     0.010886   676.711219    24.963483
  42    6.1806     0.512892     0.154347   116.784458   -78.774656
  43    6.2163     0.036938     0.005474   170.624017   -11.033925
  44    6.2405     0.242324     0.053948   553.309375    31.593502
  45    6.2543     0.029367     0.004005   134.038334     1.550736
  46    6.2662     0.035299     0.013921   788.113371    24.192234
  47    6.3513     0.040546     0.021430   510.861085     3.256516
  48    6.3620     0.002638     0.003404    31.206518     5.776883
  49    6.3841     0.002485     0.007434    44.706814    12.808125
  50    6.4209     0.027308     0.003471   -42.158994     3.975874
  51    6.4375     0.146478     0.020395  -579.628989    20.190621
  52    6.4940     0.039224     0.003313    -7.308999    -4.661464
  53    6.5144     0.003998     0.000655    60.511875    -0.699884
  54    6.5521     0.006993     0.002285   -20.148491     3.707312
  55    6.5887     0.016638     0.002470   -40.367336    -2.472720
  56    6.6377     0.002415     0.000325    17.586814    -0.298995
  57    6.6594     0.016465     0.004824    65.984352   -10.623889
  58    6.6789     0.009654     0.004522     9.561284    -6.089939
  59    6.7091     0.000376     0.000159     0.844308    -0.104603
  60    6.7631     0.004721     0.004313   129.969986     5.390765
  61    6.7719     0.007081     0.005314  -141.392720     8.650650
  62    6.7889     0.000585     0.000354    -0.540738     0.357856
  63    6.8427     0.004086     0.005948   -16.916704     0.128464
  64    6.8618     0.015241     0.006729   130.026555     0.449848
  65    6.9114     0.023902     0.007160    56.239756    24.956140
  66    6.9419     0.024242     0.030538  -169.208439     5.665371
