 NM
 VELO
 MMASS
   911.517799999996     
 LFAKTOR
  0.5
 RFAKTOR
  1.0
 WIDTH
  0.20
 SHIFT
  0.00
 DATXY
   1    2.2421     0.566499     0.012937   520.908410    -1.315613
   2    2.3309     0.241726     0.006833  -384.132430     1.453697
   3    3.0186     0.007823     0.000282    -6.718978    -4.304585
   4    3.5091     0.013840     0.012175    55.144192    28.030440
   5    3.6680     0.086815     0.002682    -0.339621     1.410022
   6    3.7522     0.048991     0.001820    43.509947    19.871661
   7    3.8547     0.261046     0.018569   165.595414    -3.978632
   8    3.9413     0.002070     0.001768    13.804031   -11.805029
   9    4.0517     0.005780     0.003529    34.820073    -2.353437
  10    4.0601     0.011874     0.002328    70.563460    15.058961
  11    4.1599     0.321943     0.032057  -873.685690   -51.750798
  12    4.2976     0.488917     0.022346  -349.531561    11.058716
  13    4.4022     0.338565     0.026577   249.976650    -9.259051
  14    4.4539     1.302384     0.091958  1070.547637    10.015156
  15    4.6561     0.009673     0.003252     8.618536     1.783460
  16    4.7806     0.384424     0.080250   406.829463    14.914497
  17    4.9122     0.048886     0.002043    78.932166     1.418995
  18    5.0746     0.001810     0.027960   -62.844726    -7.208869
  19    5.1130     0.391278     0.039389   353.060124    35.358081
  20    5.1840     0.129913     0.003286   -24.090776    -7.577744
  21    5.3312     1.147166     0.131646 -1032.411631    16.145965
  22    5.3495     0.525932     0.085130  -729.262659   -88.497742
  23    5.4114     0.438040     0.031094   430.779757    54.622831
  24    5.4605     0.236964     0.019290    91.061506    30.066465
  25    5.5343     0.326160     0.028448     3.479167   -33.073037
  26    5.5981     0.064636     0.012459  -240.437134    30.539480
  27    5.7707     0.105529     0.024984  -205.455146   -47.752728
  28    5.8293     0.090898     0.013312  -213.166426   -22.923244
  29    5.8558     0.005176     0.002991   -28.369883    -8.133628
  30    5.9744     0.009782     0.003569   -91.747745   -11.509952
  31    5.9934     0.068880     0.008676   -56.420068    13.623876
  32    6.0377     0.014107     0.008875   136.676229   -11.975815
  33    6.0561     0.031248     0.009165   -42.912327     1.329932
  34    6.0779     0.033052     0.008141  -100.646889   -17.374501
  35    6.1202     0.054294     0.015531  -130.646763   -10.179357
  36    6.1490     0.032192     0.011417    -3.378016     6.370739
  37    6.1896     0.015006     0.006659     6.000752     4.884495
  38    6.1955     0.001279     0.000274     9.506072     0.306772
  39    6.2041     0.049733     0.008510   333.899326     9.214169
  40    6.2262     0.025203     0.007492   174.744680    37.920163
  41    6.2920     0.009400     0.012230    11.831579   -16.142215
  42    6.3029     0.002714     0.015452    83.574578    -2.651429
  43    6.3253     0.021853     0.008480  -149.430566    16.411953
  44    6.3655     0.006322     0.003250   -43.996983    -5.037324
  45    6.3685     0.011132     0.008037  -111.879380     1.640098
  46    6.4006     0.018490     0.006838   -36.012806     9.667809
  47    6.4040     0.001432     0.000935   -12.419292     0.644294
  48    6.4366     0.003926     0.004266    12.573511     5.593440
  49    6.4636     0.004346     0.007084   -67.763388     1.186837
  50    6.4778     0.000503     0.008739    -7.582384     3.387854
  51    6.4880     0.006292     0.000619   -12.967416    -1.081247
  52    6.5316     0.015632     0.003553   100.261830    -2.157586
  53    6.5525     0.002160     0.005915   -68.394853     4.086358
  54    6.5959     0.015040     0.012133   164.339163    -9.239901
  55    6.6322     0.007139     0.008482   -62.920949    -3.149507
  56    6.6605     0.001481     0.001490     7.472498    -3.854547
  57    6.7339     0.001634     0.012189    24.152622     4.799155
  58    6.7586     0.004417     0.003769   -31.338826     2.163404
  59    6.8097     0.002697     0.004007    13.537234     6.187231
  60    6.8355     0.008192     0.000760   -12.791171    -2.319804
  61    6.9030     0.024684     0.009345    40.769793    12.244581
  62    6.9296     0.001829     0.000424     6.436303    -2.303267
  63    6.9698     0.009453     0.004058    68.976151     2.031260
  64    6.9950     0.027696     0.010250    29.092288    -0.044841
