 NM
 VELO
 MMASS
   911.517799999996     
 LFAKTOR
  0.5
 RFAKTOR
  1.0
 WIDTH
  0.20
 SHIFT
  0.00
 DATXY
   1    2.2316     0.733248     0.006423   146.423412    -3.985601
   2    2.3625     0.131108     0.006026    40.532418     0.019931
   3    3.0709     0.011074     0.000154    22.472537    -1.335364
   4    3.5025     0.007270     0.005094   -51.544001    -3.587054
   5    3.7025     0.098734     0.008171   232.989107    26.191237
   6    3.8834     0.154773     0.010803  -112.847222   -25.462723
   7    4.0138     0.127672     0.003299   152.137977    13.712788
   8    4.0313     0.070588     0.010361   353.094472    -7.540263
   9    4.0721     0.008692     0.006320    -4.196335    18.516148
  10    4.1463     0.240278     0.012473   489.223473   -43.760657
  11    4.1862     0.020785     0.004391     8.775536   -14.845211
  12    4.3376     0.040119     0.006025   -25.185408    28.917630
  13    4.4148     0.164208     0.036857  -829.699266    38.154225
  14    4.4840     1.378202     0.082251  1330.721112   -27.844899
  15    4.6961     0.659684     0.054181  1002.272882    26.227864
  16    4.7233     0.128122     0.008517    -4.305655   -10.149886
  17    4.9241     0.164928     0.025700  -374.599236    -4.435322
  18    4.9622     0.452272     0.009339   290.218107    12.133341
  19    5.2188     0.089604     0.012153   -56.288494    -2.734197
  20    5.2329     1.260369     0.142573  -757.439049   -91.286682
  21    5.2753     0.259870     0.067121  -539.409999    86.591109
  22    5.3493     0.160057     0.032817  -305.584651     1.763526
  23    5.4071     0.129350     0.017192  -148.443080    -6.099342
  24    5.4763     0.146927     0.028149  -440.458829    -3.073456
  25    5.5107     0.263280     0.032389  -172.248957    23.834076
  26    5.5422     0.296524     0.037381   -60.606670   -43.865630
  27    5.6205     0.177139     0.022422   102.218827    31.949964
  28    5.6703     0.025205     0.003942   -31.183943   -13.330796
  29    5.7313     0.012758     0.004722   -24.801624     6.221306
  30    5.7751     0.050322     0.011490   214.995524     3.394783
  31    5.8747     0.014112     0.002711     7.544510     6.663958
  32    5.9059     0.009894     0.016463    17.808875   -53.614050
  33    5.9763     0.050065     0.020553  -145.034673     5.792946
  34    5.9970     0.012456     0.000692   -57.322680    -1.026952
  35    6.0159     0.011436     0.009387  -178.453906    13.314877
  36    6.0576     0.017170     0.009378    98.003725     3.375537
  37    6.0811     0.002887     0.004230    17.628997     2.368156
  38    6.1169     0.023552     0.008267   -26.429437     2.351235
  39    6.1316     0.009607     0.004463    67.618259    -1.543188
  40    6.1425     0.005900     0.002744    -9.378075    -2.393322
  41    6.1977     0.012021     0.002060    47.390916    -8.635129
  42    6.3058     0.019126     0.007517    59.064116    -6.526732
  43    6.3278     0.019533     0.008712  -203.477531     2.348878
  44    6.3547     0.006806     0.014432   101.866172    16.048700
  45    6.3942     0.018972     0.008650   -16.424683     2.186278
  46    6.4838     0.003295     0.003581   -39.105839     2.010131
  47    6.4910     0.003937     0.002309     9.441958     2.894953
  48    6.5118     0.010202     0.013638  -168.569043    -5.189392
  49    6.5601     0.011328     0.006472    47.886112   -14.474291
  50    6.5968     0.023381     0.039515  -192.435560    24.709232
  51    6.6023     0.012912     0.003476   -30.270864    -7.515344
  52    6.6267     0.025624     0.004563    19.571980    -8.453354
  53    6.6833     0.003884     0.017235   -36.875700    -3.315846
  54    6.7188     0.002472     0.006914    88.147430    11.156833
  55    6.7567     0.000842     0.000343    -1.662221    -0.519012
  56    6.7637     0.016053     0.001020    86.751943    -1.871192
  57    6.8087     0.034765     0.019124  -115.023220   -19.763519
  58    6.8332     0.013238     0.000827    14.974848    -0.468688
  59    6.8714     0.009158     0.004783    92.008523     5.808764
  60    6.8826     0.006694     0.018805    59.490206    -4.774575
  61    6.8923     0.007211     0.003327   -84.791322     4.471483
  62    6.9059     0.015229     0.013381   -13.741968     4.342922
  63    6.9283     0.006398     0.002952     4.582778    -1.254530
  64    6.9467     0.005122     0.005735   -37.155169    -5.242123
