 NM
 VELO
 MMASS
   911.517799999996     
 LFAKTOR
  0.5
 RFAKTOR
  1.0
 WIDTH
  0.20
 SHIFT
  0.00
 DATXY
   1    2.2676     0.805155     0.012517 -1702.660361    -0.451435
   2    2.4334     0.168814     0.003422   167.854007    -2.539302
   3    3.1695     0.017887     0.000628  -116.195795     3.877681
   4    3.2081     0.049340     0.005435    21.749351   -27.051294
   5    3.5970     0.090133     0.028278 -1363.666066    13.062449
   6    3.6311     0.012091     0.011615    23.362539    -2.028404
   7    3.8663     0.008320     0.002097   101.864045     4.425605
   8    3.9919     0.035052     0.001301  -167.388018    -4.577339
   9    4.1610     0.122725     0.001103   193.769963     8.390541
  10    4.2047     0.235578     0.011263  -838.415427   -37.393668
  11    4.2702     0.175989     0.007694  -426.268483     0.400248
  12    4.3505     0.022399     0.000856  -141.607271   -10.201954
  13    4.4395     0.001669     0.000506    -8.418326    -0.346943
  14    4.4754     1.453691     0.141133 -1319.401968    16.279701
  15    4.6023     0.055577     0.006943  -195.938876     4.193677
  16    4.8341     0.334762     0.047117 -1388.683068    -4.312731
  17    4.9923     0.476105     0.065480 -1884.560345     2.323917
  18    5.1125     0.418178     0.012302  2197.224131     5.502846
  19    5.1859     0.810789     0.054021 -1091.552436    -7.497220
  20    5.3110     0.028243     0.002345    28.211828    -3.670680
  21    5.3666     0.122199     0.024289   143.764000     0.142453
  22    5.4082     0.097451     0.017825  1374.886989    44.172363
  23    5.4538     0.114075     0.013972  -473.607827    17.748580
  24    5.5171     0.845870     0.137314  2518.832342     9.819192
  25    5.6163     0.054328     0.010956   399.226416   -20.754130
  26    5.6631     0.005701     0.004761    12.745978    -8.203107
  27    5.7120     0.187760     0.033163   698.700960   -32.303186
  28    5.7638     0.022273     0.000160    66.073980    -0.599833
  29    5.8061     0.241413     0.052474  -417.646619    25.518025
  30    5.8293     0.003082     0.001294   -21.505979    -2.964885
  31    5.8592     0.014440     0.006202   170.244810   -10.387143
  32    5.8841     0.002205     0.001168   -49.711563    16.264943
  33    5.9230     0.100740     0.009687  -104.271222    -0.181884
  34    5.9412     0.151851     0.024811   433.909793    22.037387
  35    5.9837     0.005250     0.001664   -35.487079    -2.095917
  36    5.9984     0.034514     0.014714  -318.607208   -14.375015
  37    6.0706     0.184558     0.020188   855.603340   -29.650752
  38    6.1105     0.002738     0.012770  -115.935870     6.500542
  39    6.1267     0.007254     0.005050   -40.896971    -2.343159
  40    6.1793     0.146166     0.017393   445.029405    -9.194311
  41    6.2172     0.006577     0.002572   139.958202     0.617837
  42    6.2509     0.005367     0.005433  -169.768776     7.159298
  43    6.2884     0.007714     0.002140   -83.920346    -1.005195
  44    6.3470     0.003585     0.005810    52.214358     4.505353
  45    6.3637     0.003699     0.002397    31.078862    11.133909
  46    6.4130     0.014852     0.002608    -7.271891    -5.307965
  47    6.4472     0.005398     0.005294    22.358278    -8.509752
  48    6.5086     0.038961     0.010176   317.446792     9.431020
  49    6.5410     0.014077     0.008178  -172.449895    -7.335690
  50    6.6116     0.002721     0.006139    78.378979   -14.195882
  51    6.6326     0.036257     0.007663   614.079719     6.308086
  52    6.6492     0.005512     0.013926   340.641407     4.193681
  53    6.7647     0.001570     0.000805    -5.047775    -2.823667
  54    6.7909     0.009931     0.004776   183.170270     2.254380
  55    6.8124     0.023506     0.018536    23.978313    -8.450914
  56    6.8176     0.057038     0.028802   330.514270     5.312646
  57    6.8417     0.037163     0.008943    34.527242    -4.242594
  58    6.8723     0.008583     0.005477  -195.949170     0.112782
  59    6.9100     0.007741     0.000828   -33.166731    -0.043410
  60    6.9312     0.007279     0.002439    46.367236    -3.631020
  61    6.9744     0.005817     0.008214    45.106202     2.082577
  62    6.9949     0.003907     0.005890   -51.572642     7.641600
