 NM
 VELO
 MMASS
   911.517799999996     
 LFAKTOR
  0.5
 RFAKTOR
  1.0
 WIDTH
  0.20
 SHIFT
  0.00
 DATXY
   1    2.2897     0.689143     0.013162    48.872592     4.185801
   2    2.4488     0.215697     0.000614    -5.081269     1.209220
   3    3.0705     0.030333     0.000621    -3.254900     1.718458
   4    3.6185     0.015564     0.006151    -5.466281    -0.613703
   5    3.7494     0.081247     0.013073   162.177072     7.543564
   6    4.0116     0.307801     0.012676    98.283567     4.599843
   7    4.0984     0.066430     0.002577    -3.881399     4.785776
   8    4.1274     0.063233     0.011148   113.126536    12.770898
   9    4.1772     0.011627     0.001120   -14.259999    -8.501587
  10    4.2789     0.189938     0.014410  -242.701551    38.708914
  11    4.2813     0.857614     0.093222   518.549879   -60.867736
  12    4.3204     0.031846     0.006957  -122.659910   -24.302355
  13    4.3383     0.254108     0.025653   179.590529    56.604323
  14    4.5378     0.002315     0.000854     2.377760    -6.496596
  15    4.5732     0.096958     0.035748   681.716771   -45.071127
  16    4.6352     0.673334     0.129961  -351.570080    31.585718
  17    4.9278     0.267720     0.021916  -100.705921    -8.218043
  18    5.0484     0.487198     0.007801   410.409087    26.538550
  19    5.2444     1.751973     0.229633  -509.187716    -6.961901
  20    5.3351     0.324306     0.029473    11.185004    -9.062411
  21    5.4547     0.222512     0.019313  -870.095082    20.901586
  22    5.5323     0.161376     0.028727    41.176219     3.143615
  23    5.5872     0.126527     0.034906   -36.393891     2.654349
  24    5.6632     0.019223     0.004910   -98.547088     2.853785
  25    5.7194     0.024444     0.003706    42.998477     0.158506
  26    5.7416     0.020405     0.024710   260.718690    30.489887
  27    5.7637     0.061164     0.004364   -37.607864    -1.800897
  28    5.7781     0.104324     0.009351   435.299586    -1.261827
  29    5.8109     0.196957     0.023482  -433.186136    24.832311
  30    5.8761     0.011663     0.003391   -29.032830     1.875401
  31    5.9221     0.020364     0.002420   -28.727657    -0.226953
  32    5.9587     0.028167     0.020701   301.022368   -12.189756
  33    6.0177     0.070826     0.004146    -9.700460     0.624939
  34    6.0650     0.023352     0.006968   -15.013682     4.358267
  35    6.1191     0.015701     0.004299   -63.315237   -20.352299
  36    6.1467     0.046636     0.008689   -17.725966     5.969194
  37    6.1735     0.000005     0.000002    -0.016600    -0.007768
  38    6.1943     0.049316     0.005435    58.440400     1.104772
  39    6.2099     0.032113     0.005339  -104.811849   -13.590939
  40    6.2685     0.018411     0.004144    68.526003    -2.279037
  41    6.2831     0.042923     0.005023     0.560109    -8.796475
  42    6.3241     0.011891     0.004866    -6.319688     7.702716
  43    6.3491     0.014021     0.004770   -76.715710     9.925520
  44    6.4024     0.009537     0.000177   -24.211458     1.194836
  45    6.4139     0.003798     0.005238    68.901782    -8.578473
  46    6.4520     0.001784     0.003914   -20.173084    -1.896482
  47    6.4941     0.055859     0.012595   -73.338806    -3.376520
  48    6.5155     0.013435     0.001581    20.794319     3.041440
  49    6.5765     0.011746     0.002609    11.482910    -0.761896
  50    6.5937     0.000256     0.001886     1.066234     0.105000
  51    6.6195     0.023042     0.000410   -64.066368     1.258797
  52    6.6513     0.006993     0.000930   -12.845346    -3.586815
  53    6.7023     0.003566     0.001159     3.554926     0.419692
  54    6.7153     0.004985     0.006133    44.253659     4.973940
  55    6.7266     0.008312     0.002061    42.298897    -3.548165
  56    6.7500     0.019057     0.015527  -225.382081    25.859711
  57    6.7928     0.022245     0.004818   155.142012   -21.304873
  58    6.8327     0.025270     0.013236   -19.124252     2.375441
  59    6.8576     0.006745     0.003936   -47.764055    -7.544619
  60    6.8845     0.117227     0.049692  -358.717077   -16.865012
  61    6.9065     0.009078     0.026354     5.597204    -6.463181
  62    6.9287     0.007964     0.002890    71.413572     2.219117
  63    6.9569     0.016236     0.008017   -94.075894    -5.522292
  64    6.9898     0.005030     0.009845    12.556796    -3.429300
  65    6.9989     0.006475     0.001675   -30.297231     7.462990
