 NM
 VELO
 MMASS
   911.517799999996     
 LFAKTOR
  0.5
 RFAKTOR
  1.0
 WIDTH
  0.20
 SHIFT
  0.00
 DATXY
   1    2.2968     0.202325     0.001696    84.690238    -3.072148
   2    2.3439     0.623154     0.006022 -2305.259258    -4.668234
   3    2.9511     0.037229     0.003647   284.685745     4.514595
   4    3.6045     0.029558     0.006796  -428.183713    10.604974
   5    3.8065     0.245230     0.036479  -604.669701    22.112661
   6    3.8683     0.026029     0.006956  -495.132330   -19.458012
   7    3.9541     0.009809     0.003098   -86.148861   -10.285754
   8    4.0360     0.133295     0.005805   161.575472   -19.720462
   9    4.2196     0.109590     0.013623  -250.097830   -24.864195
  10    4.2906     0.319101     0.023309 -1032.179828    56.458989
  11    4.3065     0.635219     0.040914  -845.013230    -2.039940
  12    4.4699     1.138076     0.098654   682.747000    -8.116013
  13    4.4880     0.406001     0.043168  -366.202142    49.314035
  14    4.5772     0.050607     0.001035   -44.215213    -7.437066
  15    4.6801     0.091343     0.011268   -95.634105   -61.827361
  16    4.8935     0.422449     0.097956   -85.195755   -11.603567
  17    5.0622     0.036273     0.006729   -70.898906     5.470671
  18    5.1281     0.049295     0.002350   468.541360    14.024786
  19    5.2820     0.265630     0.014565  -513.133818   -25.816090
  20    5.3261     0.121453     0.031566   256.049092    57.652419
  21    5.3747     0.049536     0.004401  -182.283520     9.389837
  22    5.4012     0.048961     0.025035   618.717563    21.661840
  23    5.4898     0.268824     0.042510  -800.059348   -53.966615
  24    5.5394     0.150769     0.010925    17.986699   -15.712022
  25    5.6059     0.691396     0.104164  1214.845284    11.118109
  26    5.6216     0.203438     0.024301   557.095848    -4.498620
  27    5.6966     0.371901     0.059325  -245.056645    29.806149
  28    5.7093     0.143556     0.017132  -383.094153     8.379457
  29    5.7629     0.114741     0.027152  1181.527250    -2.384882
  30    5.7937     0.017886     0.002560   -34.146124     5.889357
  31    5.9205     0.017786     0.010814    24.390856    -9.729418
  32    5.9795     0.010834     0.014316   154.341688    24.727631
  33    5.9953     0.131949     0.035467  1027.753873    15.753586
  34    6.0296     0.028624     0.001068  -157.033130     8.387884
  35    6.0785     0.015175     0.000980   -94.189559     1.144822
  36    6.0814     0.060704     0.031428  -176.383107   -39.743066
  37    6.1358     0.004653     0.004125  -168.193077    -9.073801
  38    6.1651     0.017755     0.007439   251.719261    -8.834927
  39    6.1787     0.000001     0.000004     0.070139    -0.015059
  40    6.2427     0.012503     0.008069   -12.449924    22.839457
  41    6.2586     0.016933     0.013184   216.860619   -25.989541
  42    6.3022     0.047894     0.026463  -106.782682    -4.864497
  43    6.3115     0.065349     0.014193   477.156295     0.029218
  44    6.3462     0.000121     0.001036     4.651027     3.119668
  45    6.3788     0.041518     0.016179   659.264371   -31.879203
  46    6.4073     0.035438     0.001783     3.043201     4.825830
  47    6.4290     0.053821     0.006812   -13.326525     1.124321
  48    6.4781     0.020800     0.019805    82.476641    -0.004915
  49    6.4870     0.011791     0.002969     9.564777     4.056032
  50    6.5034     0.013367     0.001909   -51.920972     5.207952
  51    6.5350     0.025722     0.018014   432.037200   -28.287010
  52    6.5988     0.058824     0.007264   200.694866    -8.127237
  53    6.6247     0.002953     0.001554    50.758393    -2.010222
  54    6.6559     0.006706     0.016463  -165.922012    25.202337
  55    6.7083     0.042170     0.021568   285.675150   -15.093924
  56    6.7605     0.014292     0.013589   207.544701    17.705347
  57    6.7788     0.086589     0.029266   995.173405   -30.414125
  58    6.8072     0.002650     0.001291    42.102194    -1.497689
  59    6.8664     0.038528     0.009139   -16.275795    -7.012307
  60    6.8719     0.015299     0.002038  -126.562550     2.142512
  61    6.9100     0.002566     0.004051    83.099721    -0.175520
  62    6.9278     0.071611     0.024070    44.721882    19.630402
  63    6.9332     0.003020     0.005412     5.468944     0.460980
  64    6.9964     0.009312     0.004004   -38.387071     8.024764
